ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2011-06-10,21222.759606877593,6377.074665943748,37909.67147004764,21222.759606877593,21222.759606877593,1156.1841805644171,1156.1841805644171,1156.1841805644171,1156.1841805644171,1156.1841805644171,1156.1841805644171,0.0,0.0,0.0,22378.94378744201
2011-06-11,21274.098738697903,-17345.018252767655,13607.321979650469,21274.098738697903,21274.098738697903,-22522.744569805734,-22522.744569805734,-22522.744569805734,-22522.744569805734,-22522.744569805734,-22522.744569805734,0.0,0.0,0.0,-1248.6458311078313
2011-06-12,21325.43787051821,192.03549408956573,31302.61839768808,21325.43787051821,21325.43787051821,-6070.420039101219,-6070.420039101219,-6070.420039101219,-6070.420039101219,-6070.420039101219,-6070.420039101219,0.0,0.0,0.0,15255.01783141699
2011-06-13,21376.777002338516,9957.411529895458,40078.98248503208,21376.777002338516,21376.777002338516,2735.1972647201324,2735.1972647201324,2735.1972647201324,2735.1972647201324,2735.1972647201324,2735.1972647201324,0.0,0.0,0.0,24111.97426705865
2011-06-14,21428.116134158827,13438.348289485946,45184.590406899944,21428.116134158827,21428.116134158827,8061.494245074952,8061.494245074952,8061.494245074952,8061.494245074952,8061.494245074952,8061.494245074952,0.0,0.0,0.0,29489.610379233778
2011-06-15,21479.45526597913,10978.750838653566,42348.868002573865,21479.45526597913,21479.45526597913,4702.881908656109,4702.881908656109,4702.881908656109,4702.881908656109,4702.881908656109,4702.881908656109,0.0,0.0,0.0,26182.33717463524
2011-06-16,21530.794397799436,19120.08348569113,48858.70325273388,21530.794397799436,21530.794397799436,11937.407009871224,11937.407009871224,11937.407009871224,11937.407009871224,11937.407009871224,11937.407009871224,0.0,0.0,0.0,33468.20140767066
2011-06-17,21582.133529619747,7150.94855668451,38295.00780116301,21582.133529619747,21582.133529619747,1156.1841805531162,1156.1841805531162,1156.1841805531162,1156.1841805531162,1156.1841805531162,1156.1841805531162,0.0,0.0,0.0,22738.31771017286
2011-06-18,21633.47266144005,-17071.032188519795,15513.342477240747,21633.47266144005,21633.47266144005,-22522.744569813833,-22522.744569813833,-22522.744569813833,-22522.744569813833,-22522.744569813833,-22522.744569813833,0.0,0.0,0.0,-889.2719083737829
2011-06-19,21684.81179326036,54.86183263195535,30732.55095477227,21684.81179326036,21684.81179326036,-6070.420039123195,-6070.420039123195,-6070.420039123195,-6070.420039123195,-6070.420039123195,-6070.420039123195,0.0,0.0,0.0,15614.391754137165
2011-06-20,21736.150925080667,8581.65664007761,39685.03713109909,21736.150925080667,21736.150925080667,2735.1972647222733,2735.1972647222733,2735.1972647222733,2735.1972647222733,2735.1972647222733,2735.1972647222733,0.0,0.0,0.0,24471.34818980294
2011-06-21,21807.0723959469,14312.391553247853,44521.59887645008,21807.0723959469,21807.0723959469,8061.494245087114,8061.494245087114,8061.494245087114,8061.494245087114,8061.494245087114,8061.494245087114,0.0,0.0,0.0,29868.566641034013
2011-06-22,21877.99386681313,10206.690921723157,43509.71174428288,21877.99386681313,21877.99386681313,4702.881908667792,4702.881908667792,4702.881908667792,4702.881908667792,4702.881908667792,4702.881908667792,0.0,0.0,0.0,26580.87577548092
2011-06-23,21948.915337679355,17268.62915338744,50094.56694074044,21948.915337679355,21948.915337679355,11937.407009892793,11937.407009892793,11937.407009892793,11937.407009892793,11937.407009892793,11937.407009892793,0.0,0.0,0.0,33886.322347572146
2011-06-24,22019.836808545577,7492.218728412177,40120.566156235494,22019.836808545577,22019.836808545577,1156.1841805174465,1156.1841805174465,1156.1841805174465,1156.1841805174465,1156.1841805174465,1156.1841805174465,0.0,0.0,0.0,23176.020989063025
2011-06-25,22090.758279411813,-16360.209308396146,15009.13971955911,22090.758279411813,22090.758279411813,-22522.744569809183,-22522.744569809183,-22522.744569809183,-22522.744569809183,-22522.744569809183,-22522.744569809183,0.0,0.0,0.0,-431.9862903973699
2011-06-26,22161.67975027804,503.4104732353909,31617.690443429103,22161.67975027804,22161.67975027804,-6070.420039110887,-6070.420039110887,-6070.420039110887,-6070.420039110887,-6070.420039110887,-6070.420039110887,0.0,0.0,0.0,16091.259711167153
2011-06-27,22232.601221144265,9961.010784042965,41109.61825943394,22232.601221144265,22232.601221144265,2735.197264720355,2735.197264720355,2735.197264720355,2735.197264720355,2735.197264720355,2735.197264720355,0.0,0.0,0.0,24967.79848586462
2011-06-28,22303.522692010494,14028.366022160562,45779.55359337276,22303.522692010494,22303.522692010494,8061.494245078778,8061.494245078778,8061.494245078778,8061.494245078778,8061.494245078778,8061.494245078778,0.0,0.0,0.0,30365.016937089273
2011-06-29,22374.444162876724,12023.769698214459,44510.70984276651,22374.444162876724,22374.444162876724,4702.881908652195,4702.881908652195,4702.881908652195,4702.881908652195,4702.881908652195,4702.881908652195,0.0,0.0,0.0,27077.326071528918
2011-06-30,22445.365633742957,18264.770777927723,50143.20790058214,22445.365633742957,22445.365633742957,11937.407009858603,11937.407009858603,11937.407009858603,11937.407009858603,11937.407009858603,11937.407009858603,0.0,0.0,0.0,34382.77264360156
2011-07-01,22516.28710460918,7096.937743419187,38740.0475147357,22516.28710460918,22516.28710460918,1156.1841805769077,1156.1841805769077,1156.1841805769077,1156.1841805769077,1156.1841805769077,1156.1841805769077,0.0,0.0,0.0,23672.471285186086
2011-07-02,22587.20857547541,-14787.463603612121,16216.882822373433,22587.20857547541,22587.20857547541,-22522.74456980454,-22522.74456980454,-22522.74456980454,-22522.74456980454,-22522.74456980454,-22522.74456980454,0.0,0.0,0.0,64.46400567087039
2011-07-03,22658.13004634164,972.6420635347766,33007.68572496072,22658.13004634164,22658.13004634164,-6070.4200390954775,-6070.4200390954775,-6070.4200390954775,-6070.4200390954775,-6070.4200390954775,-6070.4200390954775,0.0,0.0,0.0,16587.71000724616
2011-07-04,22729.051517207863,10511.88258249127,41727.1268200255,22729.051517207863,22729.051517207863,2735.1972647184366,2735.1972647184366,2735.1972647184366,2735.1972647184366,2735.1972647184366,2735.1972647184366,0.0,0.0,0.0,25464.2487819263
2011-07-05,22799.97298807409,14692.501844451432,46081.861755438986,22799.97298807409,22799.97298807409,8061.494245090939,8061.494245090939,8061.494245090939,8061.494245090939,8061.494245090939,8061.494245090939,0.0,0.0,0.0,30861.46723316503
2011-07-06,22870.894458940325,11406.517629427306,44953.40139461098,22870.894458940325,22870.894458940325,4702.881908648805,4702.881908648805,4702.881908648805,4702.881908648805,4702.881908648805,4702.881908648805,0.0,0.0,0.0,27573.77636758913
2011-07-07,22941.81592980655,19502.097035742452,51732.65154988063,22941.81592980655,22941.81592980655,11937.407009880171,11937.407009880171,11937.407009880171,11937.407009880171,11937.407009880171,11937.407009880171,0.0,0.0,0.0,34879.22293968672
2011-07-08,23012.737400672773,8075.664252091701,40753.019766911464,23012.737400672773,23012.737400672773,1156.1841805412394,1156.1841805412394,1156.1841805412394,1156.1841805412394,1156.1841805412394,1156.1841805412394,0.0,0.0,0.0,24168.921581214014
2011-07-09,23083.658871539006,-15892.31961861905,15909.908740498104,23083.658871539006,23083.658871539006,-22522.74456981264,-22522.74456981264,-22522.74456981264,-22522.74456981264,-22522.74456981264,-22522.74456981264,0.0,0.0,0.0,560.9143017263668
2011-07-10,23154.580342405236,-122.57676837870902,32390.298814179543,23154.580342405236,23154.580342405236,-6070.42003908317,-6070.42003908317,-6070.42003908317,-6070.42003908317,-6070.42003908317,-6070.42003908317,0.0,0.0,0.0,17084.160303322067
2011-07-11,23225.501813271465,9684.84571767998,42818.04614669089,23225.501813271465,23225.501813271465,2735.1972647205744,2735.1972647205744,2735.1972647205744,2735.1972647205744,2735.1972647205744,2735.1972647205744,0.0,0.0,0.0,25960.699077992038
2011-07-12,23296.42328413769,16465.258756618347,46036.702487528615,23296.42328413769,23296.42328413769,8061.494245072213,8061.494245072213,8061.494245072213,8061.494245072213,8061.494245072213,8061.494245072213,0.0,0.0,0.0,31357.917529209903
2011-07-13,23367.34475500392,13010.817546886754,43486.49195559864,23367.34475500392,23367.34475500392,4702.881908660491,4702.881908660491,4702.881908660491,4702.881908660491,4702.881908660491,4702.881908660491,0.0,0.0,0.0,28070.226663664413
2011-07-14,23438.266225870153,19812.708546475544,51543.33312734068,23438.266225870153,23438.266225870153,11937.407009873077,11937.407009873077,11937.407009873077,11937.407009873077,11937.407009873077,11937.407009873077,0.0,0.0,0.0,35375.673235743234
2011-07-15,23509.187696736375,9668.105037195071,40881.16201914739,23509.187696736375,23509.187696736375,1156.1841805055703,1156.1841805055703,1156.1841805055703,1156.1841805055703,1156.1841805055703,1156.1841805055703,0.0,0.0,0.0,24665.371877241945
2011-07-16,23580.1091676026,-13548.785945083906,16850.94392504912,23580.1091676026,23580.1091676026,-22522.744569792747,-22522.744569792747,-22522.744569792747,-22522.744569792747,-22522.744569792747,-22522.744569792747,0.0,0.0,0.0,1057.3645978098539
2011-07-17,23651.030638468837,1739.096972823249,32943.08890238375,23651.030638468837,23651.030638468837,-6070.420039108251,-6070.420039108251,-6070.420039108251,-6070.420039108251,-6070.420039108251,-6070.420039108251,0.0,0.0,0.0,17580.610599360585
2011-07-18,23721.952109335063,10563.562011614282,42419.77435304214,23721.952109335063,23721.952109335063,2735.1972647186585,2735.1972647186585,2735.1972647186585,2735.1972647186585,2735.1972647186585,2735.1972647186585,0.0,0.0,0.0,26457.149374053723
2011-07-19,23792.873580201292,16506.902919355456,47988.441475607695,23792.873580201292,23792.873580201292,8061.494245073983,8061.494245073983,8061.494245073983,8061.494245073983,8061.494245073983,8061.494245073983,0.0,0.0,0.0,31854.367825275276
2011-07-20,23863.795051067515,12069.455855696253,45242.900519844836,23863.795051067515,23863.795051067515,4702.881908672175,4702.881908672175,4702.881908672175,4702.881908672175,4702.881908672175,4702.881908672175,0.0,0.0,0.0,28566.67695973969
2011-07-21,23934.716521933748,19703.859341058138,51448.81922750317,23934.716521933748,23934.716521933748,11937.407009894647,11937.407009894647,11937.407009894647,11937.407009894647,11937.407009894647,11937.407009894647,0.0,0.0,0.0,35872.123531828394
2011-07-22,24005.637992799977,10437.681816503373,41484.902096653146,24005.637992799977,24005.637992799977,1156.1841805650322,1156.1841805650322,1156.1841805650322,1156.1841805650322,1156.1841805650322,1156.1841805650322,0.0,0.0,0.0,25161.82217336501
2011-07-23,24076.559463666203,-14043.05069784645,16676.597305882387,24076.559463666203,24076.559463666203,-22522.744569816095,-22522.744569816095,-22522.744569816095,-22522.744569816095,-22522.744569816095,-22522.744569816095,0.0,0.0,0.0,1553.8148938501072
2011-07-24,24147.480934532432,3095.748597068277,33900.068591531635,24147.480934532432,24147.480934532432,-6070.42003909284,-6070.42003909284,-6070.42003909284,-6070.42003909284,-6070.42003909284,-6070.42003909284,0.0,0.0,0.0,18077.060895439594
2011-07-25,24218.40240539866,11541.568359155255,42145.54133306736,24218.40240539866,24218.40240539866,2735.197264726393,2735.197264726393,2735.197264726393,2735.197264726393,2735.197264726393,2735.197264726393,0.0,0.0,0.0,26953.599670125055
2011-07-26,24289.323876264887,16888.95970311542,48125.63038822103,24289.323876264887,24289.323876264887,8061.494245065647,8061.494245065647,8061.494245065647,8061.494245065647,8061.494245065647,8061.494245065647,0.0,0.0,0.0,32350.818121330536
2011-07-27,24360.245347131113,13467.827678975023,45658.8316733608,24360.245347131113,24360.245347131113,4702.881908641503,4702.881908641503,4702.881908641503,4702.881908641503,4702.881908641503,4702.881908641503,0.0,0.0,0.0,29063.127255772615
2011-07-28,24431.16681799735,20849.585459578044,52156.47317669669,24431.16681799735,24431.16681799735,11937.407009889119,11937.407009889119,11937.407009889119,11937.407009889119,11937.407009889119,11937.407009889119,0.0,0.0,0.0,36368.57382788647
2011-07-29,24502.08828886357,9281.493542188537,41595.99061318658,24502.08828886357,24502.08828886357,1156.1841805757585,1156.1841805757585,1156.1841805757585,1156.1841805757585,1156.1841805757585,1156.1841805757585,0.0,0.0,0.0,25658.27246943933
2011-07-30,24573.009759729805,-14273.132244760058,18279.273193207224,24573.009759729805,24573.009759729805,-22522.744569808943,-22522.744569808943,-22522.744569808943,-22522.744569808943,-22522.744569808943,-22522.744569808943,0.0,0.0,0.0,2050.2651899208613
2011-07-31,24643.931230596027,2354.4708957763387,33822.86341051066,24643.931230596027,24643.931230596027,-6070.420039077429,-6070.420039077429,-6070.420039077429,-6070.420039077429,-6070.420039077429,-6070.420039077429,0.0,0.0,0.0,18573.5111915186
2011-08-01,24714.85270146226,11695.91319546021,43109.223014601805,24714.85270146226,24714.85270146226,2735.1972647244756,2735.1972647244756,2735.1972647244756,2735.1972647244756,2735.1972647244756,2735.1972647244756,0.0,0.0,0.0,27450.049966186736
2011-08-02,24785.77417232849,16559.16810473452,48178.67872725169,24785.77417232849,24785.77417232849,8061.494245087915,8061.494245087915,8061.494245087915,8061.494245087915,8061.494245087915,8061.494245087915,0.0,0.0,0.0,32847.2684174164
2011-08-03,24856.69564319471,14508.203478633219,46298.975086260514,24856.69564319471,24856.69564319471,4702.881908680471,4702.881908680471,4702.881908680471,4702.881908680471,4702.881908680471,4702.881908680471,0.0,0.0,0.0,29559.577551875183
2011-08-04,24927.617114060944,21165.19771120534,52717.160370774975,24927.617114060944,24927.617114060944,11937.407009882025,11937.407009882025,11937.407009882025,11937.407009882025,11937.407009882025,11937.407009882025,0.0,0.0,0.0,36865.02412394297
2011-08-05,24998.538584927173,10456.4697703055,42806.93134328088,24998.538584927173,24998.538584927173,1156.1841805888241,1156.1841805888241,1156.1841805888241,1156.1841805888241,1156.1841805888241,1156.1841805888241,0.0,0.0,0.0,26154.722765516
2011-08-06,25069.4600557934,-13985.586034306783,17268.267512460814,25069.4600557934,25069.4600557934,-22522.744569817045,-22522.744569817045,-22522.744569817045,-22522.744569817045,-22522.744569817045,-22522.744569817045,0.0,0.0,0.0,2546.715485976354
2011-08-07,25140.38152665962,2974.4852154555874,34189.30501302887,25140.38152665962,25140.38152665962,-6070.420039105612,-6070.420039105612,-6070.420039105612,-6070.420039105612,-6070.420039105612,-6070.420039105612,0.0,0.0,0.0,19069.96148755401
2011-08-08,25211.302997525858,12640.488695148182,43079.61824078771,25211.302997525858,25211.302997525858,2735.1972647169596,2735.1972647169596,2735.1972647169596,2735.1972647169596,2735.1972647169596,2735.1972647169596,0.0,0.0,0.0,27946.50026224282
2011-08-09,25282.224468392084,17667.52155690023,49627.76781153866,25282.224468392084,25282.224468392084,8061.494245100073,8061.494245100073,8061.494245100073,8061.494245100073,8061.494245100073,8061.494245100073,0.0,0.0,0.0,33343.718713492155
2011-08-10,25353.145939258313,14480.800251608493,45926.118006247074,25353.145939258313,25353.145939258313,4702.881908664874,4702.881908664874,4702.881908664874,4702.881908664874,4702.881908664874,4702.881908664874,0.0,0.0,0.0,30056.027847923186
2011-08-11,25424.06741012454,21251.639081863428,54048.189651108536,25424.06741012454,25424.06741012454,11937.40700987493,11937.40700987493,11937.40700987493,11937.40700987493,11937.40700987493,11937.40700987493,0.0,0.0,0.0,37361.47441999947
2011-08-12,25494.988880990768,10499.85915571232,43406.984560974546,25494.988880990768,25494.988880990768,1156.1841805995505,1156.1841805995505,1156.1841805995505,1156.1841805995505,1156.1841805995505,1156.1841805995505,0.0,0.0,0.0,26651.173061590318
2011-08-13,25565.910351857,-12198.053093780813,18491.994274855744,25565.910351857,25565.910351857,-22522.744569797156,-22522.744569797156,-22522.744569797156,-22522.744569797156,-22522.744569797156,-22522.744569797156,0.0,0.0,0.0,3043.165782059845
2011-08-14,25636.831822723223,3624.156351079565,35826.90915444838,25636.831822723223,25636.831822723223,-6070.420039087099,-6070.420039087099,-6070.420039087099,-6070.420039087099,-6070.420039087099,-6070.420039087099,0.0,0.0,0.0,19566.411783636126
2011-08-15,25707.753293589456,13065.170417246003,44853.737158311145,25707.753293589456,25707.753293589456,2735.1972647191005,2735.1972647191005,2735.1972647191005,2735.1972647191005,2735.1972647191005,2735.1972647191005,0.0,0.0,0.0,28442.950558308556
2011-08-16,25778.674764455685,18704.552741527594,48923.87890982049,25778.674764455685,25778.674764455685,8061.4942450712415,8061.4942450712415,8061.4942450712415,8061.4942450712415,8061.4942450712415,8061.4942450712415,0.0,0.0,0.0,33840.16900952693
2011-08-17,25849.596235321907,15627.417650483985,47523.25539838754,25849.596235321907,25849.596235321907,4702.881908676557,4702.881908676557,4702.881908676557,4702.881908676557,4702.881908676557,4702.881908676557,0.0,0.0,0.0,30552.478143998465
2011-08-18,25920.51770618814,21635.767915047574,53215.46123795313,25920.51770618814,25920.51770618814,11937.407009898068,11937.407009898068,11937.407009898068,11937.407009898068,11937.407009898068,11937.407009898068,0.0,0.0,0.0,37857.92471608621
2011-08-19,25991.43917705437,13329.090583702935,43300.20382139455,25991.43917705437,25991.43917705437,1156.1841805882484,1156.1841805882484,1156.1841805882484,1156.1841805882484,1156.1841805882484,1156.1841805882484,0.0,0.0,0.0,27147.623357642617
2011-08-20,26062.360647920596,-12462.491643264162,19142.76558722365,26062.360647920596,26062.360647920596,-22522.744569790004,-22522.744569790004,-22522.744569790004,-22522.744569790004,-22522.744569790004,-22522.744569790004,0.0,0.0,0.0,3539.6160781305916
2011-08-21,26133.282118786825,4202.740382162909,36359.68080422291,26133.282118786825,26133.282118786825,-6070.420039074791,-6070.420039074791,-6070.420039074791,-6070.420039074791,-6070.420039074791,-6070.420039074791,0.0,0.0,0.0,20062.862079712035
2011-08-22,26204.20358965305,13569.905851003641,44590.277328656215,26204.20358965305,26204.20358965305,2735.197264726836,2735.197264726836,2735.197264726836,2735.197264726836,2735.197264726836,2735.197264726836,0.0,0.0,0.0,28939.400854379885
2011-08-23,26275.12506051928,18418.59705893557,50342.81349994839,26275.12506051928,26275.12506051928,8061.49424509351,8061.49424509351,8061.49424509351,8061.49424509351,8061.49424509351,8061.49424509351,0.0,0.0,0.0,34336.61930561279
2011-08-24,26346.04653138551,15523.320126168739,47004.41281368982,26346.04653138551,26346.04653138551,4702.881908645885,4702.881908645885,4702.881908645885,4702.881908645885,4702.881908645885,4702.881908645885,0.0,0.0,0.0,31048.928440031395
2011-08-25,26416.968002251735,22706.75267933223,54149.3174665992,26416.968002251735,26416.968002251735,11937.40700986231,11937.40700986231,11937.40700986231,11937.40700986231,11937.40700986231,11937.40700986231,0.0,0.0,0.0,38354.37501211405
2011-08-26,26487.889473117964,11349.11459734597,45269.07988691999,26487.889473117964,26487.889473117964,1156.1841805769466,1156.1841805769466,1156.1841805769466,1156.1841805769466,1156.1841805769466,1156.1841805769466,0.0,0.0,0.0,27644.07365369491
2011-08-27,26558.810943984197,-9910.336950884779,19947.663141537454,26558.810943984197,26558.810943984197,-22522.74456981335,-22522.74456981335,-22522.74456981335,-22522.74456981335,-22522.74456981335,-22522.74456981335,0.0,0.0,0.0,4036.0663741708486
2011-08-28,26629.73241485042,4210.471712192897,36671.845484714904,26629.73241485042,26629.73241485042,-6070.420039059381,-6070.420039059381,-6070.420039059381,-6070.420039059381,-6070.420039059381,-6070.420039059381,0.0,0.0,0.0,20559.312375791036
2011-08-29,26700.653885716652,12900.855788097331,45957.80351821776,26700.653885716652,26700.653885716652,2735.197264709668,2735.197264709668,2735.197264709668,2735.197264709668,2735.197264709668,2735.197264709668,0.0,0.0,0.0,29435.851150426322
2011-08-30,26771.57535658288,18514.858821818372,50201.89425699921,26771.57535658288,26771.57535658288,8061.494245085172,8061.494245085172,8061.494245085172,8061.494245085172,8061.494245085172,8061.494245085172,0.0,0.0,0.0,34833.06960166805
2011-08-31,26842.496827449108,15847.099346519,47767.400396296944,26842.496827449108,26842.496827449108,4702.881908630287,4702.881908630287,4702.881908630287,4702.881908630287,4702.881908630287,4702.881908630287,0.0,0.0,0.0,31545.378736079394
2011-09-01,26913.418298315337,22290.85056280762,54846.262612287734,26913.418298315337,26913.418298315337,11937.407009885448,11937.407009885448,11937.407009885448,11937.407009885448,11937.407009885448,11937.407009885448,0.0,0.0,0.0,38850.82530820079
2011-09-02,26984.33976918156,12425.356441056134,44063.91668172504,26984.33976918156,26984.33976918156,1156.184180565647,1156.184180565647,1156.184180565647,1156.184180565647,1156.184180565647,1156.184180565647,0.0,0.0,0.0,28140.523949747207
2011-09-03,27055.261240047792,-12270.26976300151,20107.796632967988,27055.261240047792,27055.261240047792,-22522.74456979346,-22522.74456979346,-22522.74456979346,-22522.74456979346,-22522.74456979346,-22522.74456979346,0.0,0.0,0.0,4532.516670254332
2011-09-04,27126.18271091402,5509.257144771192,37580.1712615933,27126.18271091402,27126.18271091402,-6070.420039087564,-6070.420039087564,-6070.420039087564,-6070.420039087564,-6070.420039087564,-6070.420039087564,0.0,0.0,0.0,21055.76267182646
2011-09-05,27197.104181780247,14348.430829547193,45065.91502984114,27197.104181780247,27197.104181780247,2735.197264717404,2735.197264717404,2735.197264717404,2735.197264717404,2735.197264717404,2735.197264717404,0.0,0.0,0.0,29932.30144649765
2011-09-06,27268.025652646476,19745.835600497467,50797.23734376227,27268.025652646476,27268.025652646476,8061.494245076837,8061.494245076837,8061.494245076837,8061.494245076837,8061.494245076837,8061.494245076837,0.0,0.0,0.0,35329.519897723316
2011-09-07,27338.947123512706,17518.42817953682,47639.73976407211,27338.947123512706,27338.947123512706,4702.881908669255,4702.881908669255,4702.881908669255,4702.881908669255,4702.881908669255,4702.881908669255,0.0,0.0,0.0,32041.82903218196
2011-09-08,27409.86859437893,24132.129737300977,54880.409871869066,27409.86859437893,27409.86859437893,11937.407009851258,11937.407009851258,11937.407009851258,11937.407009851258,11937.407009851258,11937.407009851258,0.0,0.0,0.0,39347.27560423019
2011-09-09,27480.79006524516,12470.978651778332,45134.97999651116,27480.79006524516,27480.79006524516,1156.1841805763736,1156.1841805763736,1156.1841805763736,1156.1841805763736,1156.1841805763736,1156.1841805763736,0.0,0.0,0.0,28636.974245821533
2011-09-10,27551.711536111394,-11158.703993879053,20299.399483967823,27551.711536111394,27551.711536111394,-22522.744569801558,-22522.744569801558,-22522.744569801558,-22522.744569801558,-22522.744569801558,-22522.744569801558,0.0,0.0,0.0,5028.966966309836
2011-09-11,27622.633006977616,6276.7912285439925,37379.80234491583,27622.633006977616,27622.633006977616,-6070.42003910954,-6070.42003910954,-6070.42003910954,-6070.42003910954,-6070.42003910954,-6070.42003910954,0.0,0.0,0.0,21552.212967868076
2011-09-12,27693.55447784385,14077.835229112108,45989.49145865148,27693.55447784385,27693.55447784385,2735.1972647154853,2735.1972647154853,2735.1972647154853,2735.1972647154853,2735.1972647154853,2735.1972647154853,0.0,0.0,0.0,30428.751742559332
2011-09-13,27764.47594871007,19143.418365628993,50959.57660209453,27764.47594871007,27764.47594871007,8061.4942450685,8061.4942450685,8061.4942450685,8061.4942450685,8061.4942450685,8061.4942450685,0.0,0.0,0.0,35825.97019377857
2011-09-14,27835.397419576304,17100.19866421766,49439.666608983614,27835.397419576304,27835.397419576304,4702.881908638584,4702.881908638584,4702.881908638584,4702.881908638584,4702.881908638584,4702.881908638584,0.0,0.0,0.0,32538.27932821489
2011-09-15,27906.318890442533,23751.531537773455,54949.41193027286,27906.318890442533,27906.318890442533,11937.407009872826,11937.407009872826,11937.407009872826,11937.407009872826,11937.407009872826,11937.407009872826,0.0,0.0,0.0,39843.72590031536
2011-09-16,27977.240361308755,13317.397984679894,44402.71122179233,27977.240361308755,27977.240361308755,1156.184180565073,1156.184180565073,1156.184180565073,1156.184180565073,1156.184180565073,1156.184180565073,0.0,0.0,0.0,29133.42454187383
2011-09-17,28048.16183217499,-10757.131417397484,21228.171748501936,28048.16183217499,28048.16183217499,-22522.744569809656,-22522.744569809656,-22522.744569809656,-22522.744569809656,-22522.744569809656,-22522.744569809656,0.0,0.0,0.0,5525.417262365332
2011-09-18,28119.083303041218,5791.2038642379885,38340.13221146926,28119.083303041218,28119.083303041218,-6070.4200390941305,-6070.4200390941305,-6070.4200390941305,-6070.4200390941305,-6070.4200390941305,-6070.4200390941305,0.0,0.0,0.0,22048.663263947088
2011-09-19,28190.004773907443,14713.72533814238,46851.66097650528,28190.004773907443,28190.004773907443,2735.1972647176253,2735.1972647176253,2735.1972647176253,2735.1972647176253,2735.1972647176253,2735.1972647176253,0.0,0.0,0.0,30925.20203862507
2011-09-20,28260.926244773673,20454.04193534269,51692.72652329181,28260.926244773673,28260.926244773673,8061.494245090768,8061.494245090768,8061.494245090768,8061.494245090768,8061.494245090768,8061.494245090768,0.0,0.0,0.0,36322.42048986444
2011-09-21,28331.847715639902,17635.895849572295,50391.30411742892,28331.847715639902,28331.847715639902,4702.88190865027,4702.88190865027,4702.88190865027,4702.88190865027,4702.88190865027,4702.88190865027,0.0,0.0,0.0,33034.72962429017
2011-09-22,28402.769186506128,23507.28852203726,58176.056841733065,28402.769186506128,28402.769186506128,11937.407009865732,11937.407009865732,11937.407009865732,11937.407009865732,11937.407009865732,11937.407009865732,0.0,0.0,0.0,40340.17619637186
2011-09-23,28473.690657372357,14112.012551042075,44909.7960579686,28473.690657372357,28473.690657372357,1156.1841805294032,1156.1841805294032,1156.1841805294032,1156.1841805294032,1156.1841805294032,1156.1841805294032,0.0,0.0,0.0,29629.87483790176
2011-09-24,28544.612128238583,-10195.78069532774,20447.373159181047,28544.612128238583,28544.612128238583,-22522.744569817754,-22522.744569817754,-22522.744569817754,-22522.744569817754,-22522.744569817754,-22522.744569817754,0.0,0.0,0.0,6021.867558420829
2011-09-25,28615.533599104812,6793.914025843694,38048.04363032666,28615.533599104812,28615.533599104812,-6070.420039119212,-6070.420039119212,-6070.420039119212,-6070.420039119212,-6070.420039119212,-6070.420039119212,0.0,0.0,0.0,22545.1135599856
2011-09-26,28686.455069971045,14976.64061935175,47385.121093412716,28686.455069971045,28686.455069971045,2735.197264715705,2735.197264715705,2735.197264715705,2735.197264715705,2735.197264715705,2735.197264715705,0.0,0.0,0.0,31421.65233468675
2011-09-27,28757.376540837267,22306.32652390393,52138.14705209102,28757.376540837267,28757.376540837267,8061.494245082431,8061.494245082431,8061.494245082431,8061.494245082431,8061.494245082431,8061.494245082431,0.0,0.0,0.0,36818.8707859197
2011-09-28,28828.298011703497,17985.23284052194,49524.445374212984,28828.298011703497,28828.298011703497,4702.881908646879,4702.881908646879,4702.881908646879,4702.881908646879,4702.881908646879,4702.881908646879,0.0,0.0,0.0,33531.179920350376
2011-09-29,28899.219482569733,24528.910532752783,56571.66638437275,28899.219482569733,28899.219482569733,11937.407009858638,11937.407009858638,11937.407009858638,11937.407009858638,11937.407009858638,11937.407009858638,0.0,0.0,0.0,40836.626492428375
2011-09-30,28970.140953435955,14252.070336978588,46487.909844796704,28970.140953435955,28970.140953435955,1156.1841805888657,1156.1841805888657,1156.1841805888657,1156.1841805888657,1156.1841805888657,1156.1841805888657,0.0,0.0,0.0,30126.32513402482
2011-10-01,29041.06242430218,-8283.18560588216,23038.05512212423,29041.06242430218,29041.06242430218,-22522.744569797866,-22522.744569797866,-22522.744569797866,-22522.744569797866,-22522.744569797866,-22522.744569797866,0.0,0.0,0.0,6518.317854504316
2011-10-02,29111.983895168418,6990.332131930939,39269.91402905062,29111.983895168418,29111.983895168418,-6070.420039106904,-6070.420039106904,-6070.420039106904,-6070.420039106904,-6070.420039106904,-6070.420039106904,0.0,0.0,0.0,23041.56385606151
2011-10-03,29182.905366034644,15350.634945178545,47037.29449085016,29182.905366034644,29182.905366034644,2735.19726472344,2735.19726472344,2735.19726472344,2735.19726472344,2735.19726472344,2735.19726472344,0.0,0.0,0.0,31918.102630758083
2011-10-04,29253.826836900866,21015.36984840166,54338.29156123837,29253.826836900866,29253.826836900866,8061.494245094593,8061.494245094593,8061.494245094593,8061.494245094593,8061.494245094593,8061.494245094593,0.0,0.0,0.0,37315.321081995455
