StockCode,Description,TotalSales,AvgDailySales,Revenue,CurrentStock,LeadTime,SafetyStock,ReorderPoint,Status,ReorderQty
85151,WELCOME METAL SIGN,44,5.5,55.0,32,3,38.0,54.0,Reorder,22.0
85152,HAND OVER THE CHOCOLATE   SIGN ,16146,12.30640243902439,30615.93,249,7,86.0,172.0,Healthy,0.0
85161,ACRYLIC GEOMETRIC LAMP,27,1.35,497.65,45,5,9.0,16.0,Overstock,0.0
85165,CANDY PINK FRENCH BOUDOIR CLOCK,16,1.4545454545454546,159.2,94,7,10.0,20.0,Overstock,0.0
85171,S/2 HYACINTH BULB CANDLES,1,1.0,2.55,169,6,7.0,13.0,Overstock,0.0
85172,HYACINTH BULB T-LIGHT CANDLES,4178,29.84285714285714,1688.52,167,4,209.0,328.0,Reorder,161.0
85173,SET/6 FROG PRINCE T-LIGHT CANDLES,954,9.262135922330097,1563.27,27,13,65.0,185.0,Reorder,158.0
85174,S/4 CACTI CANDLES,1282,5.409282700421941,5606.82,48,6,38.0,70.0,Reorder,22.0
85175,CACTI T-LIGHT CANDLES,15302,37.23114355231144,6128.12,228,5,261.0,447.0,Reorder,219.0
85176,SEWING SUSAN 21 NEEDLE SET,2408,13.839080459770114,1875.4999999999998,147,3,97.0,139.0,Healthy,0.0
85177,BASKET OF FLOWERS SEWING KIT,1765,15.758928571428571,1442.11,135,14,110.0,331.0,Reorder,196.0
85178,VICTORIAN SEWING KIT,5294,20.361538461538462,5777.54,163,12,143.0,387.0,Reorder,224.0
85187,S/12 MINI RABBIT EASTER,451,4.956043956043956,724.9499999999999,254,10,35.0,85.0,Overstock,0.0
85189,HANGING BUTTERFLY  EGG,1117,18.93220338983051,908.89,26,7,133.0,266.0,Reorder,240.0
85190,PINK FLOWER HANGING HEART ,133,9.5,113.05,64,6,66.0,123.0,Reorder,59.0
85195,HANGING HEART BASKET,145,9.0625,265.14,258,12,63.0,172.0,Healthy,0.0
85196,EASTER BUNNIES ON A STICK,1536,23.272727272727273,783.96,174,14,163.0,489.0,Reorder,315.0
85197,SET OF 12 MINI BUNNIES IN A BUCKET,1667,22.226666666666667,955.2600000000001,200,7,156.0,312.0,Reorder,112.0
85198,ASSORTED FARMYARD ANIMALS IN BUCKET,3824,95.6,1421.24,234,6,669.0,1243.0,Reorder,1009.0
85200,BUNNY EGG BOX,1007,10.6,1253.95,107,5,74.0,127.0,Reorder,20.0
85202,HANGING WOOD AND FELT HEART,745,7.45,311.46,275,7,52.0,104.0,Overstock,0.0
85203,HANGING WOOD AND FELT BUTTERFLY ,1089,9.228813559322035,454.5,92,6,65.0,120.0,Reorder,28.0
85204,HANGING WOOD AND FELT FLOWER,2150,26.54320987654321,364.62,198,3,186.0,266.0,Reorder,68.0
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,353,5.983050847457627,701.94,231,14,42.0,126.0,Healthy,0.0
85211,S/4 GROOVY CAT MAGNETS,279,5.166666666666667,377.96999999999997,253,5,36.0,62.0,Overstock,0.0
85212,MINI PAINTED GARDEN DECORATION ,2766,28.8125,990.6199999999999,258,12,202.0,548.0,Reorder,290.0
85213,MINI  ZINC GARDEN DECORATIONS ,1270,25.918367346938776,669.5799999999999,242,12,181.0,492.0,Reorder,250.0
85214,TUB 24 PINK FLOWER PEGS,419,3.0583941605839415,691.3499999999999,138,10,21.0,52.0,Overstock,0.0
85215,ASSORTED CHEESE FRIDGE MAGNETS,755,16.06382978723404,484.99,283,9,112.0,257.0,Healthy,0.0
85216,ASSORTED CAKES FRIDGE MAGNETS,2790,18.6,1744.38,226,4,130.0,204.0,Healthy,0.0
85217,ASSORTED ICE CREAM FRIDGE MAGNETS,2811,20.51824817518248,1751.91,114,3,144.0,206.0,Reorder,92.0
85218,S/5 MINI ICE CREAM FRIDGE MAGNETS,1992,996.0,625.1999999999999,241,5,6972.0,11952.0,Reorder,11711.0
85220,SMALL FAIRY CAKE FRIDGE MAGNETS,12236,2447.2,6875.0,295,7,17130.0,34260.0,Reorder,33965.0
85221,ASSORTED COLOUR SILK COIN PURSE,3551,80.70454545454545,1667.5900000000001,250,12,565.0,1533.0,Reorder,1283.0
85222,ASSORTED COLOUR SILK COSMETIC PURSE,1394,32.41860465116279,1535.4,138,13,227.0,648.0,Reorder,510.0
85224,ASSORTED COLOUR SILK GLASSES CASE,1987,39.74,1051.14,287,14,278.0,834.0,Reorder,547.0
85225,BLING KEY RING STAND,19,1.7272727272727273,22.5,292,3,12.0,17.0,Overstock,0.0
85227,SET OF 6 3D KIT CARDS FOR KIDS,2575,9.537037037037036,2172.1299999999997,83,5,67.0,115.0,Reorder,32.0
85227,SET/6 3D KIT CARDS FOR KIDS,545,18.79310344827586,412.84999999999997,30,5,132.0,226.0,Reorder,196.0
90020,FILIGREE DIAMANTE CHAIN,4,2.0,51.0,117,7,14.0,28.0,Overstock,0.0
90021,LASER CUT MULTI STRAND NECKLACE,5,1.25,59.75,90,5,9.0,15.0,Overstock,0.0
90022,EDWARDIAN DROP EARRINGS JET BLACK,8,2.0,30.0,77,11,14.0,36.0,Overstock,0.0
90023,FILIGREE DIAMANTE EARRINGS,21,1.9090909090909092,89.25,270,3,13.0,19.0,Overstock,0.0
90028,NEW BAROQUE LARGE NECKLACE BLK/WHIT,9,1.8,76.5,295,6,13.0,24.0,Overstock,0.0
90029,NEW BAROQUE SMALL NECKLACE BLACK,21,2.1,178.5,69,12,15.0,40.0,Healthy,0.0
90031,BILI NUT AND WOOD NECKLACE,48,9.6,48.0,235,12,67.0,182.0,Healthy,0.0
90032,IVORY SHELL HEART NECKLACE,45,2.142857142857143,253.17,71,6,15.0,28.0,Overstock,0.0
90033,IVORY SHELL HEART EARRINGS,5,2.5,12.75,290,3,18.0,26.0,Overstock,0.0
90034,WHITE SILVER NECKLACE SHELL GLASS,2,1.0,19.9,103,4,7.0,11.0,Overstock,0.0
90041,PEARL AND CHERRY QUARTZ BRACLET,3,1.5,10.5,145,13,10.0,30.0,Overstock,0.0
90043,COPPER AND BRASS BAG CHARM,10,1.6666666666666667,54.510000000000005,91,3,12.0,17.0,Overstock,0.0
90046,WHITE WITH METAL BAG CHARM,13,1.8571428571428572,64.35000000000001,255,8,13.0,28.0,Overstock,0.0
90048,GREEN WITH METAL BAG CHARM,29,4.833333333333333,143.55,75,5,34.0,58.0,Healthy,0.0
90049,IVORY GOLD METAL BAG CHARM,19,3.8,104.07,129,9,27.0,61.0,Overstock,0.0
90050,CRACKED GLAZE NECKLACE IVORY,6,3.0,41.7,211,7,21.0,42.0,Overstock,0.0
90051,CRACKED GLAZE NECKLACE RED,7,1.75,48.65,112,11,12.0,31.0,Overstock,0.0
90052,CRACKED GLAZE NECKLACE BROWN,3,3.0,20.85,75,9,21.0,48.0,Healthy,0.0
90054,CRACKED GLAZE EARRINGS RED,2,1.0,5.1,79,6,7.0,13.0,Overstock,0.0
90055,CRACKED GLAZE EARRINGS BROWN,1,1.0,2.55,157,7,7.0,14.0,Overstock,0.0
90056,CHUNKY CRACKED GLAZE NECKLACE IVORY,6,6.0,64.5,58,7,42.0,84.0,Reorder,26.0
90057,DIAMANTE RING ASSORTED IN BOX.,1800,52.94117647058823,2660.88,47,13,371.0,1059.0,Reorder,1012.0
90062,CARNIVAL BRACELET,113,2.8974358974358974,1430.5,68,7,20.0,40.0,Healthy,0.0
90069,RUBY GLASS CLUSTER NECKLACE,11,2.2,82.5,144,12,15.0,41.0,Overstock,0.0
90070,RUBY GLASS CLUSTER BRACELET,37,3.3636363636363638,220.15,32,11,24.0,61.0,Reorder,29.0
90071,RUBY GLASS CLUSTER EARRINGS,2,1.0,2.5,55,12,7.0,19.0,Overstock,0.0
90072,RUBY DROP CHANDELIER EARRINGS,18,3.6,67.5,120,5,25.0,43.0,Overstock,0.0
90073,VINTAGE ENAMEL & CRYSTAL EARRINGS,22,3.142857142857143,108.9,105,8,22.0,47.0,Overstock,0.0
90074,BLACK DIAMOND CLUSTER NECKLACE,5,1.25,44.75,23,10,9.0,22.0,Healthy,0.0
90075,MONTANA DIAMOND CLUSTER NECKLACE,4,1.3333333333333333,35.8,242,13,9.0,26.0,Overstock,0.0
90076,MONTANA DIAMOND CLUSTER EARRINGS,6,6.0,15.299999999999999,185,11,42.0,108.0,Healthy,0.0
90077,BLACK DIAMOND CLUSTER EARRINGS,1,1.0,2.55,297,9,7.0,16.0,Overstock,0.0
90078,PINK/WHITE GLASS DEMI CHOKER,8,2.0,60.0,149,14,14.0,42.0,Overstock,0.0
90079,VINTAGE ENAMEL & CRYSTAL NECKLACE,10,2.0,49.5,50,5,14.0,24.0,Overstock,0.0
90083,CRYSTAL CZECH CROSS PHONE CHARM,44,5.5,34.94,30,3,38.0,54.0,Reorder,24.0
90084,PINK CRYSTAL GUITAR PHONE CHARM,64,7.111111111111111,54.4,115,6,50.0,93.0,Healthy,0.0
90085,CRYSTAL STILETTO PHONE CHARM,297,17.470588235294116,252.45,209,8,122.0,262.0,Reorder,53.0
90086,CRYSTAL FROG PHONE CHARM,189,9.947368421052632,138.32999999999998,211,5,70.0,120.0,Healthy,0.0
90087,CRYSTAL SEA HORSE PHONE CHARM,276,13.142857142857142,191.76,285,3,92.0,131.0,Overstock,0.0
90088,CRYSTAL KEY+LOCK PHONE CHARM,99,8.25,84.14999999999999,147,8,58.0,124.0,Healthy,0.0
90089,PINK CRYSTAL SKULL PHONE CHARM,88,8.0,66.22,257,3,56.0,80.0,Overstock,0.0
90090,PINK CRYSTAL HEART PHONE CHARM,258,12.9,219.29999999999998,131,11,90.0,232.0,Reorder,101.0
90091,CRYSTAL DRAGONFLY PHONE CHARM,3,1.5,2.55,164,13,10.0,30.0,Overstock,0.0
90092,BLUE CRYSTAL BOOT PHONE CHARM,91,10.11111111111111,77.35,84,14,71.0,213.0,Reorder,129.0
90093,CLEAR CRYSTAL STAR PHONE CHARM,200,11.11111111111111,150.44,266,3,78.0,111.0,Overstock,0.0
90094,NECKLACE+BRACELET SET FRUIT SALAD ,34,1.619047619047619,86.69999999999999,242,8,11.0,24.0,Overstock,0.0
90095,NECKLACE+BRACELET SET PINK BLOSSOM,7,3.5,17.849999999999998,125,3,24.0,34.0,Overstock,0.0
90096,NECKLACE+BRACELET SET BLUE BLOSSOM,31,2.5833333333333335,79.05,200,14,18.0,54.0,Overstock,0.0
90098,NECKLACE+BRACELET PINK BUTTERFLY,59,2.5652173913043477,150.45,203,9,18.0,41.0,Overstock,0.0
90099,NECKLACE+BRACELET SET BLUE HIBISCUS,29,1.7058823529411764,73.94999999999999,245,5,12.0,21.0,Overstock,0.0
90100,NECKLACE+BRACELET SET PINK DAISY,22,2.4444444444444446,56.099999999999994,284,8,17.0,37.0,Overstock,0.0
90101,WHITE FRANGIPANI NECKLACE,17,3.4,43.349999999999994,297,9,24.0,55.0,Overstock,0.0
90102,WHITE FRANGIPANI HAIR CLIP,17,5.666666666666667,14.45,108,3,40.0,57.0,Healthy,0.0
90103,PURPLE FRANGIPANI NECKLACE,12,2.4,30.599999999999998,195,3,17.0,24.0,Overstock,0.0
90104,PURPLE FRANGIPANI HAIRCLIP,57,4.75,48.449999999999996,37,7,33.0,66.0,Reorder,29.0
90108,BLUE BLOSSOM HAIR CLIP,101,7.769230769230769,106.05000000000001,125,8,54.0,116.0,Healthy,0.0
90111,BLUE HIBISCUS  HAIR CLIP,7,1.1666666666666667,7.35,290,11,8.0,21.0,Overstock,0.0
90112,PINK DOLLY HAIR CLIPS,70,4.375,73.5,186,3,31.0,44.0,Overstock,0.0
90114,SUMMER DAISIES BAG CHARM,84,4.421052631578948,214.2,32,6,31.0,58.0,Reorder,26.0
90115,SUMMER BUTTERFLIES BAG CHARM,31,2.8181818181818183,79.05,51,12,20.0,54.0,Reorder,3.0
90116,FRUIT SALAD BAG CHARM,44,4.0,74.36,59,10,28.0,68.0,Reorder,9.0
90118,PINK DAISY BAG CHARM,8,2.6666666666666665,20.4,167,12,19.0,51.0,Overstock,0.0
90119,METALIC LEAVES BAG CHARMS,67,3.7222222222222223,166.17,237,11,26.0,67.0,Overstock,0.0
90131,PINK/AMETHYST/GOLD NECKLACE,9,2.25,62.55,238,5,16.0,27.0,Overstock,0.0
90133,TEAL/FUSCHIA COL BEAD NECKLACE,18,2.5714285714285716,89.1,101,13,18.0,51.0,Healthy,0.0
90134,OLD ROSE COMBO BEAD NECKLACE,12,6.0,35.400000000000006,227,4,42.0,66.0,Overstock,0.0
90135,ORANGE/WHT/FUSCHIA STONES NECKLACE,6,6.0,29.700000000000003,220,6,42.0,78.0,Overstock,0.0
90136,PALE PINK/AMETHYST STONE NECKLACE,3,1.5,29.849999999999998,57,4,10.0,16.0,Overstock,0.0
90137,PINK COMBO MINI CRYSTALS NECKLACE,19,2.375,94.05000000000001,230,3,17.0,24.0,Overstock,0.0
90138,WHITE/PINK MINI CRYSTALS NECKLACE,11,2.2,54.45,268,14,15.0,46.0,Overstock,0.0
90139,FLOWER BROOCH 4 ASSORTED COLOURS,5,1.6666666666666667,24.75,246,5,12.0,20.0,Overstock,0.0
90140,PINK SWEETIE NECKLACE,5,1.6666666666666667,37.5,67,9,12.0,27.0,Overstock,0.0
90143,SILVER BRACELET W PASTEL FLOWER,54,3.0,400.0,37,3,21.0,30.0,Healthy,0.0
90144,SILVER DROP EARRINGS WITH FLOWER,31,2.8181818181818183,116.25,215,4,20.0,31.0,Overstock,0.0
90145,SILVER HOOP EARRINGS WITH FLOWER,50,2.1739130434782608,297.5,206,3,15.0,22.0,Overstock,0.0
90146,FINE SILVER NECKLACE W PASTEL FLOWE,35,2.5,228.75,243,10,18.0,43.0,Overstock,0.0
90147,CHUNKY SILVER NECKLACE PASTEL FLOWE,73,1.8717948717948718,726.3499999999999,248,7,13.0,26.0,Overstock,0.0
90148,LONG SILVER NECKLACE PASTEL FLOWER,25,1.5625,318.75,96,10,11.0,27.0,Overstock,0.0
90149,SILVER FLOWR PINK SHELL NECKLACE,60,8.571428571428571,395.28000000000003,207,5,60.0,103.0,Overstock,0.0
90150,BLUE SHELL+SILVER NECKLACE,12,1.7142857142857142,90.0,289,14,12.0,36.0,Overstock,0.0
90151,SILVER/NATURAL SHELL NECKLACE,14,2.0,119.0,114,9,14.0,32.0,Overstock,0.0
90154,LAZER CUT NECKLACE W PASTEL BEADS,58,9.666666666666666,430.7,151,10,68.0,165.0,Reorder,14.0
90155,RESIN NECKLACE W PASTEL BEADS,21,1.75,157.5,58,8,12.0,26.0,Overstock,0.0
90156,RESIN BRACELET W PASTEL BEADS,18,2.5714285714285716,89.10000000000001,91,9,18.0,41.0,Overstock,0.0
90157,RIVIERA NECKLACE,44,2.75,217.8,179,14,19.0,58.0,Overstock,0.0
90158,ST TROPEZ NECKLACE,22,2.0,108.9,206,4,14.0,22.0,Overstock,0.0
90159,COTE D'AZURE NECKLACE,33,2.2,163.35000000000002,210,10,15.0,37.0,Overstock,0.0
90166,PINK & WHITE ROSEBUD RING,19,1.7272727272727273,80.15,139,7,12.0,24.0,Overstock,0.0
90167,BEADED LOVE HEART JEWELLERY SET,2098,27.973333333333333,1667.86,239,9,196.0,448.0,Reorder,209.0
90168,2 DAISIES HAIR COMB,18,6.0,53.10000000000001,72,3,42.0,60.0,Healthy,0.0
90169,DAISY HAIR COMB,14,4.666666666666667,35.699999999999996,241,7,33.0,66.0,Overstock,0.0
90170,DAISY HAIR BAND,67,6.7,110.54999999999998,150,3,47.0,67.0,Overstock,0.0
90171,DAISY RING,11,5.5,13.75,256,14,38.0,115.0,Overstock,0.0
90173,PAIR BUTTERFLY HAIR CLIPS,29,3.625,108.75,265,10,25.0,61.0,Overstock,0.0
90174,BUTTERFLY HAIR BAND,16,4.0,40.8,245,6,28.0,52.0,Overstock,0.0
90188,DROP EARRINGS W FLOWER & LEAF,3,1.0,7.6499999999999995,227,6,7.0,13.0,Overstock,0.0
90191,SILVER LARIAT 40CM,32,2.2857142857142856,241.4,115,4,16.0,25.0,Overstock,0.0
90192,JADE DROP EARRINGS W FILIGREE,58,3.0526315789473686,287.1,219,7,21.0,42.0,Overstock,0.0
90194,SILVER LARIAT BLACK STONE EARRINGS,25,1.7857142857142858,106.25,266,3,12.0,17.0,Overstock,0.0
90203,SILVER CHARM NECKLACE 70CM,60,2.5,450.0,91,11,18.0,46.0,Healthy,0.0
90204,PAIR OF ENAMEL BUTTERFLY HAIRCLIP,18,2.0,60.300000000000004,204,7,14.0,28.0,Overstock,0.0
90208,PAIR OF ENAMEL FLOWER CLUSTER SLIDE,82,10.25,192.9,25,8,72.0,154.0,Reorder,129.0
90208,PAIR OF PINK FLOWER CLUSTER SLIDE,10,2.5,25.499999999999996,225,4,18.0,28.0,Overstock,0.0
10123C,HEARTS WRAPPING TAPE ,628,13.652173913043478,226.76000000000002,51,12,96.0,260.0,Reorder,209.0
10123G,ARMY CAMO WRAPPING TAPE,2246,172.76923076923077,157.18,118,12,1209.0,3282.0,Reorder,3164.0
10124A,SPOTS ON RED BOOKCOVER TAPE,58,3.2222222222222223,24.36,275,3,23.0,33.0,Overstock,0.0
10124G,ARMY CAMO BOOKCOVER TAPE,32,3.5555555555555554,13.44,206,6,25.0,46.0,Overstock,0.0
15044A,PINK PAPER PARASOL ,4894,25.22680412371134,12803.779999999999,95,9,177.0,404.0,Reorder,309.0
15044B,BLUE PAPER PARASOL ,1624,10.972972972972974,4376.400000000001,196,8,77.0,165.0,Healthy,0.0
15044C,PURPLE PAPER PARASOL,862,5.354037267080745,2428.5,274,12,37.0,101.0,Overstock,0.0
15044D,RED PAPER PARASOL,1544,8.126315789473685,4252.84,209,3,57.0,81.0,Overstock,0.0
15056BL,EDWARDIAN PARASOL BLACK,9351,11.703379224030037,45885.07,146,3,82.0,117.0,Healthy,0.0
15056N,EDWARDIAN PARASOL NATURAL,10948,12.64203233256351,54332.61,273,10,88.0,214.0,Healthy,0.0
15056P,EDWARDIAN PARASOL PINK,2436,7.565217391304348,11872.810000000001,232,6,53.0,98.0,Overstock,0.0
15058A,BLUE POLKADOT GARDEN PARASOL,148,2.9019607843137254,1104.6,269,7,20.0,40.0,Overstock,0.0
15058A,BLUE WHITE SPOTS GARDEN PARASOL,271,4.839285714285714,1394.45,103,9,34.0,78.0,Healthy,0.0
15058B,PINK POLKADOT GARDEN PARASOL,121,2.75,913.95,32,10,19.0,46.0,Reorder,14.0
15058B,PINK WHITE SPOTS GARDEN PARASOL,180,3.8297872340425534,1007.0,64,12,27.0,73.0,Reorder,9.0
15058C,ICE CREAM DESIGN GARDEN PARASOL,413,5.816901408450704,1963.35,146,9,41.0,93.0,Healthy,0.0
15059A,ENGLISH ROSE EDWARDIAN PARASOL,505,505.0,1515.0,133,4,3535.0,5555.0,Reorder,5422.0
15060B,FAIRY CAKE DESIGN UMBRELLA,1137,4.149635036496351,4138.17,295,6,29.0,54.0,Overstock,0.0
16020C,CLEAR STATIONERY BOX SET ,82,3.28,69.69999999999999,224,12,23.0,62.0,Overstock,0.0
16151A,FLOWER DES BLUE HANDBAG/ORANG HANDL,3,1.5,11.25,292,14,10.0,31.0,Overstock,0.0
16151A,FLOWERS HANDBAG blue and orange,49,16.333333333333332,61.25,77,3,114.0,163.0,Reorder,86.0
16156L,WRAP CAROUSEL,375,26.785714285714285,157.5,238,12,188.0,509.0,Reorder,271.0
16156L,"WRAP, CAROUSEL",575,26.136363636363637,241.5,128,11,183.0,470.0,Reorder,342.0
16156N,"WRAP, FRIENDSHIP ON GREEN",1450,26.363636363636363,609.0,298,5,185.0,317.0,Reorder,19.0
16156S,WRAP PINK FAIRY CAKES ,16586,39.774580335731414,6527.12,193,14,278.0,835.0,Reorder,642.0
16161C,WRAP SPEED DEMONS ,450,225.0,45.0,283,5,1575.0,2700.0,Reorder,2417.0
16161E,WRAP BOUDOIR ,750,83.33333333333333,75.0,130,12,583.0,1583.0,Reorder,1453.0
16161G,WRAP BAD HAIR DAY,975,29.545454545454547,97.5,206,11,207.0,532.0,Reorder,326.0
16161M,WRAP  PINK FLOCK,1050,26.923076923076923,439.0,288,12,188.0,511.0,Reorder,223.0
16161P,WRAP ENGLISH ROSE ,13198,29.995454545454546,5435.4,248,5,210.0,360.0,Reorder,112.0
16161U,WRAP SUKI AND FRIENDS,6676,32.09615384615385,2721.92,175,10,225.0,546.0,Reorder,371.0
16161U,"WRAP,SUKI AND FRIENDS",3325,30.504587155963304,1352.5,208,4,214.0,336.0,Reorder,128.0
16162L,THE KING GIFT BAG,8083,475.47058823529414,553.7900000000001,291,5,3328.0,5705.0,Reorder,5414.0
16162M,THE KING GIFT BAG 25x24x12cm,86,7.166666666666667,36.12,21,4,50.0,79.0,Reorder,58.0
16168M,FUNKY MONKEY GIFT BAG MEDIUM,1578,29.77358490566038,425.16,265,3,208.0,297.0,Reorder,32.0
16168S,FUNKY MONKEY GIFT BAG SMALL,1274,182.0,121.85999999999999,229,4,1274.0,2002.0,Reorder,1773.0
16169A,WRAP CHRISTMAS DECOUPAGE,25,25.0,10.5,32,10,175.0,425.0,Reorder,393.0
16169C,WRAP BLUE REINDEER,1350,31.3953488372093,567.0,115,11,220.0,565.0,Reorder,450.0
16169D,WRAP WINTER FOREST,250,27.77777777777778,105.0,240,4,194.0,305.0,Reorder,65.0
16169E,WRAP 50'S  CHRISTMAS,4563,30.42,1892.46,257,9,213.0,487.0,Reorder,230.0
16169F,WRAP BLIZZARD,975,28.676470588235293,409.5,113,7,201.0,402.0,Reorder,289.0
16169G,WRAP ROMANTIC DECOUPAGE,25,25.0,10.5,288,5,175.0,300.0,Reorder,12.0
16169K,WRAP FOLK ART,2050,34.74576271186441,648.25,190,11,243.0,625.0,Reorder,435.0
16169M,WRAP DAISY CARPET ,2060,34.333333333333336,640.95,113,8,240.0,515.0,Reorder,402.0
16169N,WRAP BLUE RUSSIAN FOLKART,2025,36.160714285714285,626.25,168,13,253.0,723.0,Reorder,555.0
16169P,WRAP GREEN RUSSIAN FOLKART ,1750,36.458333333333336,533.75,131,3,255.0,364.0,Reorder,233.0
16201A,PASTEL PINK PHOTO ALBUM,100,12.5,199.8,74,7,88.0,176.0,Reorder,102.0
16201B,PASTEL BLUE PHOTO ALBUM,24,12.0,46.8,135,9,84.0,192.0,Reorder,57.0
16202A,PASTEL PINK PHOTO ALBUM ,660,34.73684210526316,266.45,162,6,243.0,451.0,Reorder,289.0
16202B,PASTEL BLUE PHOTO ALBUM ,1034,57.44444444444444,469.21,220,10,402.0,976.0,Reorder,756.0
16202C,BEIGE PHOTO ALBUM,94,9.4,201.29999999999998,199,12,66.0,179.0,Healthy,0.0
16202E,BLACK PHOTO ALBUM ,81,6.230769230769231,150.6,221,7,44.0,88.0,Overstock,0.0
16206B,RED PURSE WITH PINK HEART,96,6.0,116.4,72,11,42.0,108.0,Reorder,36.0
16207A,PINK STRAWBERRY HANDBAG ,55,2.8947368421052633,162.25000000000003,199,11,20.0,52.0,Overstock,0.0
16207B,PINK HEART RED HANDBAG,211,16.23076923076923,315.96000000000004,156,11,114.0,293.0,Reorder,137.0
16243B,BROWN COZY SQUARE PHOTO ALBUM,205,205.0,399.75,201,3,1435.0,2050.0,Reorder,1849.0
16244A,MAXWELL 2 TONE PINK 60 PAGE PHOTO A,142,23.666666666666668,293.0,20,4,166.0,261.0,Reorder,241.0
16244B,MAXWELL 2 TONE BLUE 60 PAGE PHOTO A,309,38.625,612.85,63,5,270.0,463.0,Reorder,400.0
16245A,PINK MINI STATIONERY SET W CASE,11,1.5714285714285714,13.75,246,6,11.0,20.0,Overstock,0.0
16248B,BLUE HOLE PUNCH,81,6.75,101.25,117,12,47.0,128.0,Reorder,11.0
16256B,FLOWER PENCIL/RUBBER+5 MINI PENCILS,493,23.476190476190474,207.06,227,11,164.0,422.0,Reorder,195.0
16256C,HEARTS PENCIL/RUBBER+5 MINI PENCILS,169,16.9,70.98,284,12,118.0,321.0,Reorder,37.0
16258A,SWIRLY CIRCULAR RUBBERS IN BAG,1026,13.5,347.19,290,8,94.0,202.0,Healthy,0.0
16258B,DAISY ERASERS IN BAG,1014,72.42857142857143,219.34,159,3,507.0,724.0,Reorder,565.0
17007B,S/3 POT POURI CUSHIONS BLUE COLOURS,34,4.857142857142857,71.4,256,14,34.0,102.0,Overstock,0.0
17011A,ORIGAMI VANILLA INCENSE+FLOWER ,254,42.333333333333336,150.0,91,11,296.0,762.0,Reorder,671.0
17011B,ORIGAMI JASMINE INCENSE+FLOWER ,19,9.5,11.100000000000001,174,8,66.0,142.0,Healthy,0.0
17011C,ORIGAMI LAVENDER INCENSE+FLOWER,334,334.0,217.1,209,6,2338.0,4342.0,Reorder,4133.0
17011D,ORIGAMI ROSE INCENSE+FLOWER,207,103.5,129.3,287,6,724.0,1345.0,Reorder,1058.0
17011E,ORIGAMI OPIUM SCENT INCENSE+FLOWER,124,124.0,80.60000000000001,126,5,868.0,1488.0,Reorder,1362.0
17011F,ORIGAMI SANDLEWOOD INCENSE+FLOWER,380,25.333333333333332,315.15000000000003,251,9,177.0,405.0,Reorder,154.0
17012A,ORIGAMI VANILLA INCENSE/CANDLE SET ,644,18.4,586.6,61,5,129.0,221.0,Reorder,160.0
17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,617,12.854166666666666,590.8499999999999,209,4,90.0,141.0,Healthy,0.0
17012C,ORIGAMI LAVENDER INCENSE/CANDL SET ,777,13.875,747.25,158,12,97.0,264.0,Reorder,106.0
17012D,ORIGAMI ROSE INCENSE/CANDLE SET ,426,8.352941176470589,426.7,122,10,58.0,142.0,Reorder,20.0
17012E,ORIGAMI OPIUM INCENSE/CANDLE SET ,240,20.0,236.39999999999998,190,6,140.0,260.0,Reorder,70.0
17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,493,10.48936170212766,451.45,292,10,73.0,178.0,Healthy,0.0
17013B,ORIGAMI JASMINE INCENSE IN TUBE,255,127.5,217.6,240,3,892.0,1274.0,Reorder,1034.0
17013C,ORIGAMI LAVENDER INCENSE IN TUBE,213,106.5,89.46000000000001,232,7,746.0,1492.0,Reorder,1260.0
17013D,ORIGAMI ROSE INCENSE IN TUBE,1048,49.904761904761905,515.46,75,11,349.0,898.0,Reorder,823.0
17013F,ORIGAMI SANDLEWOOD INCENSE IN TUBE,61,15.25,25.05,121,3,107.0,153.0,Reorder,32.0
17014A,ORIGAMI VANILLA INCENSE CONES,247,27.444444444444443,111.81,211,13,192.0,549.0,Reorder,338.0
17014C,ORIGAMI LAVENDER INCENSE CONES,96,96.0,40.32,219,6,672.0,1248.0,Reorder,1029.0
17014D,ORIGAMI ROSE INCENSE CONES,476,79.33333333333333,194.28,252,8,555.0,1190.0,Reorder,938.0
17014E,ORIGAMI OPIUM INCENSE CONES,93,23.25,33.3,246,12,163.0,442.0,Reorder,196.0
17014F,ORIGAMI SANDLEWOOD INCENSE CONES,61,15.25,23.699999999999996,158,10,107.0,260.0,Reorder,102.0
17027A,INCENSE BAZAAR CANNABIS,228,114.0,84.84,168,5,798.0,1368.0,Reorder,1200.0
17028J,INCENSE BAZAAR PEACH,6,6.0,2.52,134,7,42.0,84.0,Healthy,0.0
17084A,TRANQUILITY MASALA INCENSE,442,24.555555555555557,92.82,82,9,172.0,393.0,Reorder,311.0
17084G,MOON INCENSE,50,25.0,10.5,123,3,175.0,250.0,Reorder,127.0
17084J,LOVE POTION MASALA INCENSE,454,23.894736842105264,95.34,175,9,167.0,382.0,Reorder,207.0
17084N,FAIRY DREAMS INCENSE ,2391,35.6865671641791,485.86,292,14,250.0,750.0,Reorder,458.0
17084P,DRAGONS BLOOD INCENSE,874,33.61538461538461,173.54,25,13,235.0,672.0,Reorder,647.0
17084R,ASSORTED INCENSE PACK,10625,160.9848484848485,1968.45,166,10,1127.0,2737.0,Reorder,2571.0
